ax,ay,az,gx,gy,gz
-3.251,-7.605,-2.986,-0.079,-0.001,0.008
-2.302,-7.13,-2.584,-0.163,-0.098,0.22
-0.88,-5.942,-1.539,-0.363,-0.251,0.818
0.387,-2.802,-0.85,-0.739,-0.5,1.946
1.066,1.436,-0.304,-1.187,-0.72,3.591
-24.274,6.924,-0.244,-1.963,-1.411,4.933
-33.158,5.356,2.766,-1.979,-0.623,1.548
-2.908,14.193,1.652,0.264,-0.078,-1.274
-5.183,5.717,-0.112,0.384,-0.558,1.211
-9.469,1.585,0.842,0.707,-0.05,2.715
-12.472,-2.673,1.789,0.979,-0.277,2.904
-12.987,-6.704,1.672,1.027,0.099,0.881
-11.524,-6.69,1.587,0.874,0.554,0.016
-7.98,-5.44,1.016,0.571,1.436,-1.011
-5.582,-5.281,0.404,0.431,1.98,-1.33
