ax,ay,az,gx,gy,gz
-2.496,-6.634,-3.157,-0.143,0.027,0.216
-0.054,0.977,-1.375,-0.61,-0.247,3.56
-2.561,3.882,-1.06,-0.987,-0.352,5.132
-7.102,5.28,-0.014,-1.502,-0.969,6.181
-24.39,0.178,-1.564,-2.341,-0.632,3.752
-31.912,-0.027,-0.237,-2.393,-0.085,0.477
-36.548,3.872,1.914,-2.253,0.463,-2.877
-32.758,9.486,2.991,-1.38,1.214,-5.89
-23.165,14.2,3.286,-0.566,1.103,-6.823
-9.716,13.332,2.192,0.425,0.272,-3.063
-3.829,6.387,0.818,0.545,-0.131,-0.665
-11.066,-7.048,0.513,-0.137,-0.192,2.802
-11.697,-7.35,0.098,0.044,0.105,2.148
-11.663,-7.693,-0.467,0.292,0.406,1.327
-11.427,-8.056,-0.858,0.465,0.946,0.438
