ax,ay,az,gx,gy,gz
-4.103,-7.089,-1.848,-0.213,-0.113,-0.037
-3.653,-6.765,-1.619,-0.14,-0.192,0.087
-3.578,-6.539,-1.425,-0.058,-0.314,0.228
-5.385,3.044,-0.323,-0.384,-0.615,5.028
-9.424,5.122,0.505,-0.782,-0.779,6.368
-31.853,4.664,4.597,-1.359,-0.261,3.286
-44.4,11.212,10.106,-1.828,0.58,0.051
-50.137,22.476,14.655,-2.146,1.272,-3.442
-42.282,30.856,13.727,-1.963,1.555,-6.653
-24.867,35.071,11.566,-1.466,2.017,-7.098
-4.098,5.333,-1.304,0.82,-0.383,2.943
-9.701,-1.043,1.627,1.036,-0.413,3.735
-13.051,-7.889,2.479,0.801,-0.25,0.935
-11.364,-7.641,1.54,0.455,0.832,-0.346
-3.653,-6.765,-1.619,-0.14,-0.192,0.087
