ax,ay,az,gx,gy,gz
-2.048,-7.248,-3.336,-0.049,0.008,0.183
-1.085,-6.5,-2.838,-0.012,-0.056,0.493
0.053,-4.878,-1.865,-0.009,-0.245,1.121
0.112,0.69,0.023,-0.249,-0.841,3.57
-7.98,8.209,1.058,-0.859,-1.558,6.359
-16.415,9.244,1.409,-1.26,-1.791,6.556
-36.251,5.881,2.88,-1.839,-0.448,1.567
-42.886,10.648,6.296,-2.065,0.577,-1.925
-41.239,14.211,8.523,-1.973,1.685,-5.176
-10.436,23.434,4.899,-0.916,1.078,-3.78
-1.563,8.242,0.229,0.097,-0.51,1.577
-6.26,1.888,0.481,0.493,-0.633,3.537
-14.468,-6.453,3.314,1.366,-1.257,3.033
-15.753,-7.448,2.712,1.314,-0.908,2.15
-15.561,-7.854,2.37,1.037,-0.264,1.18
