ax,ay,az,gx,gy,gz
-3.046,-7.194,-3.436,-0.019,0.004,0.083
-2.102,-6.235,-3.12,0.009,-0.003,0.341
-0.366,-4.193,-2.037,-0.017,-0.091,1.061
-0.011,2.864,-0.119,-0.44,-0.687,4.03
-4.062,6.121,0.471,-0.746,-0.987,5.623
-10.272,7.166,2.189,-1.184,-1.735,6.534
-35.557,1.714,4.219,-2.288,0.432,-0.157
-37.409,8.232,6.715,-1.956,1.525,-3.557
-3.192,5.556,0.741,0.196,-0.769,0.71
-8.232,-1.218,-0.264,0.031,-0.511,2.777
-12.767,-6.541,-0.147,0.532,0.724,0.036
-10.935,-6.334,0.136,0.474,1.246,-0.833
-8.703,-5.953,0.019,0.342,1.755,-1.358
-2.836,-4.928,-0.711,0.182,1.653,-0.948
-2.097,-5.36,-1.168,0.196,1.349,-0.557
