ax,ay,az,gx,gy,gz
-2.943,-7.17,-3.595,-0.113,-0.036,0.056
-1.938,-5.999,-3.231,-0.072,-0.006,0.426
-0.164,-3.82,-1.894,-0.177,-0.167,1.307
0.852,-0.018,-0.702,-0.436,-0.711,2.714
-12.859,12.811,2.574,-1.545,-2.453,7.034
-24.464,9.561,2.355,-1.86,-1.747,5.796
-44.508,11.884,8.06,-2.225,0.229,-0.838
-48.01,17.094,10.694,-2.138,1.203,-4.331
-14.979,27.316,7.322,-1.185,1.24,-4.755
-0.731,10.576,0.251,-0.158,-0.506,0.567
-5.797,3.035,-0.293,0.23,-0.722,2.853
-10.037,-2.889,1.228,0.731,-0.629,3.55
-13.953,-10.278,-0.119,1.148,-0.148,1.477
-12.128,-10.532,-0.234,0.795,0.543,0.676
-7.153,-7.589,-0.138,-0.062,1.279,-0.383
