ax,ay,az,gx,gy,gz
0.258,-8.048,-3.696,-0.465,-0.432,0.032
0.11,-8.493,-3.59,-0.685,-0.752,0.055
-0.639,-10.462,-7.652,-0.541,-0.058,-0.623
0.796,-12.043,-7.653,-0.277,0.831,-0.713
6.255,-9.315,0.603,-3.028,3.168,1.443
6.123,-0.569,0.657,-3.934,2.114,2.986
4.005,8.66,-4.826,-2.246,0.626,1.777
3.558,6.634,-7.285,-0.466,-0.255,0.593
4.744,0.64,-6.563,0.404,0.104,-0.812
7.042,2.461,-6.515,0.489,-1.247,-0.531
3.936,2.787,-7.902,0.561,-1.36,-0.589
0.435,3.037,-8.119,1.459,-2.14,-1.405
-1.607,-0.289,-7.418,1.889,-2.07,-1.558
-2.266,-2.541,-7.337,1.82,-2.025,-1.41
-1.734,-5.61,-6.452,1.554,-1.549,-1.051
