ax,ay,az,gx,gy,gz
-1.175,-8.024,-4.399,-0.268,-0.233,0.051
0.902,-13.713,-4.901,-0.7,0.331,-0.789
2.035,-15.359,-4.328,-0.904,0.798,-0.928
4.634,-12.742,-0.738,-2.539,2.322,0.38
8.992,5.187,1.639,-4.204,2.409,1.857
5.165,7.845,0.802,-3.712,1.84,2.141
5.945,18.448,-2.495,-1.83,-0.445,0.6
5.019,19.194,-4.822,-0.078,-1.615,-0.538
-1.524,4.009,-8.181,2.066,-2.602,-2.128
0.335,4.404,-8.521,2.096,-2.468,-2.366
-1.821,0.331,-8.422,1.881,-1.926,-1.914
-1.301,-7.298,-6.998,1.044,-0.371,-0.707
-0.651,-8.018,-6.61,0.717,-0.288,-0.348
-0.269,-8.381,-5.462,0.278,0.152,0.437
-0.44,-8.63,-5.005,0.13,0.224,0.621
