ax,ay,az,gx,gy,gz
2.578,-12.356,-5.669,-0.472,0.974,-0.059
3.13,-14.062,-4.314,-0.956,1.38,0.206
3.234,-8.456,-1.183,-3.345,2.701,1.577
3.65,-0.122,-1.766,-3.865,2.81,2.423
2.991,3.423,-2.801,-3.688,2.112,2.324
4.162,8.336,-4.801,-3.126,1.75,1.893
6.421,10.07,-5.952,-2.142,0.658,1.374
5.387,6.309,-8.549,0.581,-1.769,-1.17
3.916,5.71,-8.332,1.019,-2.286,-1.356
0.909,5.848,-9.457,1.497,-2.236,-1.724
-0.277,4.094,-8.875,1.909,-2.082,-1.97
-1.669,-1.421,-7.545,2.043,-1.55,-1.66
-0.548,-8.131,-5.031,1.132,-0.445,-0.46
0.336,-9.596,-4.402,0.761,-0.359,-0.148
0.753,-10.24,-4.387,0.298,-0.037,0.171
