ax,ay,az,gx,gy,gz
1.266,-7.263,-5.062,-0.228,0.028,0.338
1.569,-6.957,-4.343,-0.356,-0.008,0.704
-0.132,-7.77,-4.639,-0.565,-0.199,0.936
-1.262,-9.526,-5.586,-0.755,-0.003,0.818
-1.217,-11.391,-6.24,-0.847,0.352,0.421
1.612,-14.002,-5.253,-1.519,2.01,-0.372
3.214,-10.496,-3.422,-2.302,2.546,0.34
4.462,-2.549,-2.127,-3.487,2.776,1.649
4.616,4.092,-2.675,-3.736,2.145,2.722
6.077,4.178,-7.419,-0.461,-0.223,0.299
7.026,3.194,-7.47,0.243,-0.606,-0.442
4.512,3.489,-8.081,0.407,-1.409,-0.618
3.05,4.115,-8.546,0.939,-1.61,-1.08
1.382,3.963,-8.778,1.438,-2.097,-1.538
-0.854,0.847,-8.517,2.065,-2.056,-1.913
