ax,ay,az,gx,gy,gz
-1.949,-6.433,-2.791,-0.036,-0.078,0.313
-0.873,-5.203,-2.088,0.069,-0.183,0.779
-0.545,-0.794,-0.277,0.05,-0.525,2.916
-1.868,1.987,0.268,-0.188,-0.664,4.432
-24.282,5.773,1.61,-1.588,-1.155,5.599
-32.782,4.338,2.723,-1.932,-0.703,2.567
-41.062,8.344,6.421,-2.225,0.18,-0.776
-44.598,14.907,9.599,-2.242,0.943,-4.204
-37.676,19.455,9.228,-1.849,1.988,-7.096
-5.8,18.589,1.931,-0.696,0.501,-3.429
1.136,9.191,-1.473,-0.342,-0.043,-1.157
-4.77,-5.673,-0.318,0.281,-0.366,2.697
-7.99,-6.31,0.358,0.853,-0.595,2.794
-9.076,-6.548,0.724,1.204,-0.836,2.585
-9.925,-7.147,1.499,1.408,-0.809,2.308
