ax,ay,az,gx,gy,gz
-3.66,-6.909,-2.471,-0.028,-0.104,0.249
-2.989,-5.973,-2.334,-0.0,-0.07,0.565
-1.414,1.67,-1.036,-0.226,-0.073,4.14
-3.198,4.75,-0.035,-0.654,-0.128,5.761
-21.549,7.766,0.008,-1.927,-0.642,6.318
-28.856,6.15,1.106,-2.135,-0.054,3.514
-38.471,9.954,3.289,-2.346,0.245,0.117
-25.27,25.034,7.209,-1.329,1.347,-7.629
-16.092,28.334,4.96,-1.143,0.93,-5.616
-6.474,23.909,2.76,-0.689,0.469,-2.992
-0.592,14.42,-0.168,-0.288,0.102,-0.223
-12.416,-2.261,2.556,1.037,-0.715,4.298
-14.631,-4.703,3.434,1.283,-0.837,3.714
-15.342,-5.509,3.355,1.457,-1.012,2.925
-14.944,-6.543,3.188,1.111,-0.022,0.956
