ax,ay,az,gx,gy,gz
-2.537,-8.322,-3.156,-0.174,-0.176,-0.017
-0.996,-5.345,-1.993,-0.202,-0.477,0.85
-0.43,-3.387,-1.371,-0.186,-0.566,1.682
-0.224,-0.988,-0.764,-0.235,-0.813,2.812
-7.189,10.501,-0.092,-0.975,-1.013,7.078
-20.394,14.292,-0.303,-1.324,-2.081,6.972
-38.59,13.445,3.823,-1.751,-0.315,1.296
-46.58,19.806,8.747,-1.774,0.614,-2.196
-45.849,24.155,11.39,-1.49,0.802,-5.689
-31.073,24.802,10.387,-1.153,1.638,-7.59
-21.645,29.507,7.3,-0.893,0.868,-6.561
-10.723,26.241,3.818,-0.465,0.255,-4.355
-3.993,3.069,-1.95,-0.047,0.057,3.245
-7.82,0.103,0.454,0.209,-0.223,4.363
-15.69,-2.556,4.364,1.176,-1.544,3.85
