ax,ay,az,gx,gy,gz
1.199,-10.066,-5.434,-0.616,-0.095,-0.028
2.185,-11.937,-5.765,-0.872,0.244,-0.229
3.4,-14.461,-4.827,-1.158,0.632,-0.42
6.83,2.319,0.659,-4.158,2.232,2.847
4.073,5.509,-1.771,-3.872,1.306,2.686
4.738,10.307,-8.632,-0.46,-0.747,0.39
3.787,4.507,-9.4,0.421,-1.521,-1.08
4.856,6.495,-8.982,0.828,-1.427,-1.252
2.162,5.699,-9.692,1.128,-1.996,-1.365
-1.706,-2.895,-6.753,2.041,-1.425,-1.698
-0.753,-5.834,-5.679,1.788,-1.422,-1.426
-0.652,-7.313,-5.757,1.417,-1.073,-1.093
0.434,-9.611,-6.037,0.158,-0.272,-0.305
0.006,-9.315,-6.329,-0.079,0.129,-0.247
0.273,-8.75,-5.266,-0.148,0.267,-0.264
