ax,ay,az,gx,gy,gz
0.115,-9.901,-4.817,-0.461,-0.05,-0.126
0.175,-10.952,-5.156,-0.557,0.48,-0.401
0.96,-11.84,-5.324,-0.634,0.749,-0.756
4.94,-14.512,-2.749,-1.055,1.437,-0.939
7.031,-9.803,1.083,-3.345,2.01,0.823
8.637,2.528,0.377,-4.088,1.792,2.151
5.403,5.161,-2.393,-3.935,1.096,2.315
5.871,10.762,-4.482,-3.292,1.344,2.084
6.067,11.847,-8.472,-0.631,-1.142,0.471
4.357,3.215,-8.552,0.516,-1.401,-0.867
6.332,4.723,-7.291,0.895,-1.399,-1.192
3.449,3.271,-7.713,1.103,-2.332,-1.336
1.216,3.47,-8.631,1.492,-1.985,-1.615
0.075,1.959,-8.141,1.813,-1.881,-1.773
-1.002,-0.211,-7.828,1.919,-1.821,-1.646
