ax,ay,az,gx,gy,gz
0.031,-7.809,-5.281,-0.181,0.042,0.1
-1.965,-9.333,-4.305,-0.485,-0.154,0.244
3.344,-16.944,-3.001,-1.65,1.529,-0.632
6.125,-12.183,-0.442,-3.263,2.33,0.72
3.66,0.161,-3.435,-3.653,2.446,2.331
4.468,8.827,-2.917,-2.596,1.558,1.871
4.796,12.419,-4.885,-1.785,0.27,1.435
3.714,11.031,-8.585,-0.048,-0.672,0.218
6.21,2.072,-6.261,0.597,-1.042,-1.174
3.183,3.75,-8.407,0.448,-1.829,-0.83
0.298,3.564,-10.285,0.753,-1.264,-0.782
-0.837,-0.816,-8.183,1.402,-1.164,-0.804
-1.346,-2.128,-7.693,1.361,-0.953,-0.585
-1.278,-3.925,-6.482,1.262,-0.596,-0.385
-1.283,-4.975,-5.483,1.118,-0.612,-0.112
