ax,ay,az,gx,gy,gz
-1.816,-7.826,-4.677,-0.559,-0.205,0.081
0.39,-13.982,-6.834,-1.17,0.661,-0.863
1.343,-17.032,-5.17,-1.441,1.306,-1.394
3.217,-17.785,-2.281,-1.873,2.044,-1.301
6.506,0.409,2.567,-3.681,1.922,1.0
4.972,4.717,-0.246,-3.685,0.944,1.857
6.815,11.141,-2.971,-3.038,0.976,1.902
7.711,14.809,-6.329,-2.12,-0.092,1.479
5.974,14.854,-9.714,-0.499,-1.512,-0.058
2.519,3.437,-9.248,1.486,-1.571,-1.545
0.225,1.801,-8.988,1.632,-1.504,-1.455
-0.008,-0.001,-7.56,1.755,-0.939,-1.24
0.03,-6.452,-4.78,1.313,-1.199,-0.102
0.436,-7.847,-4.653,1.024,-1.015,0.247
-0.122,-9.21,-5.559,0.656,-1.011,0.426
