ax,ay,az,gx,gy,gz
0.2,-10.114,-6.557,-0.845,-0.117,-0.217
1.656,-11.368,-6.524,-1.081,0.307,-0.497
5.32,-13.077,-4.767,-1.583,1.299,-0.456
6.293,-12.227,-3.146,-2.099,1.922,0.202
8.124,8.576,-3.82,-4.193,1.668,3.474
6.791,12.034,-6.332,-3.646,1.468,2.773
8.812,14.417,-6.894,-2.606,0.681,1.94
5.053,4.475,-8.886,1.241,-0.966,-1.912
4.495,3.498,-8.313,1.605,-1.574,-1.744
1.695,2.287,-9.314,1.81,-1.604,-1.773
1.293,0.374,-8.596,2.081,-1.369,-1.725
0.73,-5.016,-6.968,2.026,-1.145,-1.136
1.129,-6.892,-6.256,1.709,-1.002,-0.919
1.73,-8.419,-5.379,1.004,-0.542,-0.409
1.769,-8.77,-4.924,0.674,-0.485,-0.213
