ax,ay,az,gx,gy,gz
0.234,-7.886,-4.657,-0.383,-0.271,-0.019
0.225,-7.73,-4.738,-0.54,-0.321,0.156
0.182,-8.244,-5.152,-0.693,-0.361,0.282
-0.211,-9.19,-6.366,-0.795,-0.22,0.218
1.347,-12.646,-6.772,-0.805,0.791,-0.452
2.546,-14.541,-5.392,-0.934,1.482,-0.708
6.463,-10.875,-0.655,-2.747,2.565,0.727
6.763,5.994,-2.842,-3.791,1.223,2.453
4.519,12.298,-9.269,-0.912,-0.405,0.445
3.059,2.306,-9.623,0.354,-0.626,-0.825
3.338,3.249,-9.46,0.641,-0.254,-1.236
3.642,2.717,-9.507,0.813,-0.62,-1.13
2.365,2.347,-9.963,1.49,-0.989,-1.336
1.204,1.139,-9.757,1.882,-1.03,-1.303
0.673,-5.282,-5.821,1.76,-1.026,-0.73
