ax,ay,az,gx,gy,gz
-2.592,-6.819,-2.66,-0.025,0.008,0.354
-1.591,-5.585,-1.88,0.016,0.028,0.855
-0.343,-3.543,-0.816,-0.074,-0.205,1.761
-4.828,5.211,0.984,-1.043,-1.072,5.983
-11.996,6.058,1.555,-1.404,-1.963,6.509
-39.002,3.996,6.42,-2.042,0.345,-0.79
-43.331,10.082,10.281,-2.085,1.289,-4.106
-6.7,21.847,3.68,-0.41,0.263,-2.199
-1.133,13.719,0.332,0.073,-0.437,0.712
-4.389,6.321,0.194,0.345,-0.669,3.493
-17.078,-4.094,2.897,1.267,-0.759,3.459
-17.698,-5.328,2.652,1.296,-0.546,2.251
-16.932,-5.944,2.276,1.164,0.225,0.955
-12.303,-5.365,1.767,0.583,1.568,-1.145
-9.377,-4.51,1.431,0.43,2.004,-1.823
