ax,ay,az,gx,gy,gz
0.205,-7.642,-5.39,-0.165,-0.204,-0.121
0.583,-8.093,-5.461,-0.235,-0.181,-0.066
3.537,-14.034,-4.227,-0.831,0.859,-0.067
4.275,-16.0,-2.328,-1.436,1.407,0.065
7.984,5.579,0.477,-4.339,2.221,2.0
7.907,15.113,-4.227,-3.093,1.334,2.119
7.669,16.179,-6.64,-1.653,-0.046,1.069
3.592,4.808,-8.864,1.534,-1.75,-1.83
0.96,2.978,-9.406,1.761,-1.896,-1.88
-0.115,1.866,-8.927,1.996,-1.479,-1.857
-0.289,-1.338,-7.868,1.983,-1.441,-1.75
-0.337,-6.084,-5.996,1.752,-0.923,-0.943
0.107,-7.356,-5.274,1.401,-0.566,-0.603
0.738,-9.24,-4.734,0.549,-0.104,0.016
0.71,-9.848,-5.289,-0.168,0.103,0.247
