ax,ay,az,gx,gy,gz
-3.106,-7.822,-3.543,-0.182,-0.015,-0.06
0.309,-1.463,-0.549,-0.248,-0.766,2.663
-0.872,2.081,-0.079,-0.398,-0.985,4.139
-3.631,5.989,0.397,-0.597,-1.154,5.589
-21.174,11.853,0.299,-1.274,-1.429,6.174
-26.897,9.729,1.568,-1.416,-0.88,3.595
-33.408,10.417,4.08,-1.689,0.002,0.217
-26.245,24.749,11.873,-1.474,2.287,-7.679
-17.726,26.764,9.227,-1.261,1.855,-6.978
1.489,6.236,-1.848,-0.219,-0.115,0.078
-2.399,1.518,-2.273,-0.068,-0.057,2.267
-5.962,-1.503,-0.425,0.201,-0.135,3.405
-11.149,-5.092,1.403,0.806,-0.549,3.373
-12.991,-5.981,1.432,1.078,-0.581,2.707
-13.185,-7.102,1.389,1.212,-0.181,1.974
