ax,ay,az,gx,gy,gz
-2.105,-6.056,-1.616,-0.133,-0.676,0.553
-2.089,0.892,-0.73,-0.063,-1.172,3.477
-7.906,6.454,0.403,-0.39,-1.066,6.145
-13.78,7.49,0.572,-0.82,-0.935,6.596
-27.262,6.906,3.411,-1.536,0.047,2.819
-33.705,9.326,5.891,-1.921,0.621,-0.514
-33.721,21.503,11.987,-1.975,2.044,-6.579
-1.79,16.794,0.362,-0.251,0.2,-0.429
-7.332,1.826,-0.391,0.764,-0.444,4.125
-11.692,-3.286,2.436,1.121,-0.56,4.409
-14.166,-5.262,2.91,1.355,-0.52,3.714
-13.789,-5.891,2.697,1.553,0.091,0.93
-13.011,-5.471,2.186,1.228,0.494,0.109
-12.042,-5.312,1.918,0.912,1.068,-0.605
-9.439,-4.882,0.959,0.206,1.473,-1.719
