ax,ay,az,gx,gy,gz
-0.005,-7.661,-5.616,-0.167,-0.016,-0.032
0.626,-7.283,-5.304,-0.275,0.054,0.213
0.881,-7.805,-5.4,-0.439,0.077,0.386
3.022,-15.023,-4.555,-1.194,1.25,0.279
2.844,-16.211,-3.798,-1.758,1.692,0.324
3.177,5.822,-3.737,-3.459,1.639,2.419
6.278,9.38,-3.632,-2.691,1.539,2.185
6.233,9.915,-5.566,-1.878,0.463,1.534
5.8,1.977,-7.366,-0.064,-0.211,-0.775
4.522,4.325,-8.48,0.86,-1.461,-1.337
2.291,4.061,-8.923,1.253,-1.84,-1.63
0.671,3.024,-8.89,1.582,-1.843,-1.737
-0.433,1.565,-8.577,1.812,-1.796,-1.716
0.063,-7.273,-6.255,1.555,-0.869,-0.937
0.552,-8.798,-5.878,1.19,-0.624,-0.675
