ax,ay,az,gx,gy,gz
0.191,-7.574,-6.288,-0.281,0.037,-0.06
1.819,-10.641,-6.69,-0.493,0.571,-0.183
4.209,-16.189,-1.426,-1.118,1.375,-0.408
5.24,-15.236,1.126,-2.132,1.899,0.137
8.448,-4.871,2.826,-3.777,2.355,1.496
9.202,3.234,2.903,-4.099,1.897,2.0
7.806,12.0,-3.159,-3.138,1.187,2.532
6.787,13.574,-5.983,-2.104,0.208,1.974
1.118,3.964,-9.879,1.36,-1.616,-1.41
0.896,3.023,-9.749,1.942,-1.59,-1.721
-0.14,0.743,-9.294,2.165,-1.748,-1.851
-0.57,-1.783,-8.404,2.197,-1.231,-1.617
0.067,-6.198,-6.421,1.62,-1.015,-1.082
0.479,-7.491,-5.632,1.163,-0.62,-0.802
1.466,-8.346,-4.69,0.164,-0.136,0.098
