ax,ay,az,gx,gy,gz
-4.568,-7.38,-3.083,-0.109,-0.047,0.301
-1.29,-1.22,-1.459,-0.6,-0.196,2.627
-0.99,1.422,-1.216,-0.911,-0.415,4.284
-2.22,3.408,-1.119,-1.232,-0.523,5.947
-18.631,4.372,0.098,-2.086,-0.803,6.146
-35.131,9.977,4.643,-2.097,0.196,-0.392
-37.282,19.424,6.769,-2.029,0.628,-3.885
-11.065,25.726,2.238,-0.243,0.251,-4.169
-4.997,17.738,0.96,0.291,-0.059,-1.606
-13.411,-4.967,2.092,0.468,-0.252,3.498
-14.421,-6.123,2.921,0.493,-0.166,2.972
-14.093,-4.17,2.116,0.457,0.392,0.917
-13.432,-4.014,2.126,0.485,0.909,-0.265
-3.776,-4.659,1.16,0.054,2.093,-2.222
-2.127,-5.167,0.41,-0.033,2.067,-1.87
