ax,ay,az,gx,gy,gz
-1.465,-6.515,-2.922,-0.088,-0.317,0.429
-0.493,-4.957,-1.927,-0.078,-0.488,1.021
0.156,-2.541,-0.866,-0.117,-0.694,1.981
-0.003,0.541,0.001,-0.249,-0.936,3.267
-1.79,4.2,0.499,-0.417,-1.108,4.77
-5.401,8.06,0.653,-0.686,-1.316,6.14
-22.626,10.927,-0.722,-1.497,-1.303,6.403
-30.258,8.471,-0.302,-1.582,-0.464,3.766
-42.597,19.604,9.099,-1.27,1.543,-6.203
-29.275,23.372,9.033,-1.01,1.318,-7.446
-20.041,28.306,6.851,-0.741,0.756,-5.795
-3.157,9.461,-2.01,0.297,-0.807,2.092
-8.419,3.128,-0.442,0.803,-0.411,3.663
-12.052,-2.322,1.641,1.131,-0.572,3.858
-13.458,-5.29,2.728,1.406,-0.524,3.538
