ax,ay,az,gx,gy,gz
-3.22,-7.522,-3.132,-0.189,0.048,0.005
-0.46,-4.068,-1.513,-0.194,-0.179,1.309
-0.106,-1.439,-0.827,-0.316,-0.325,2.404
-8.232,6.68,-0.237,-1.281,-0.88,6.516
-18.276,6.316,-0.261,-1.567,-1.259,6.388
-38.48,4.74,3.004,-2.041,-0.488,0.563
-43.141,11.667,5.352,-2.15,0.103,-2.924
-16.602,24.464,3.675,-0.932,-0.001,-4.93
-8.06,19.863,1.429,-0.42,-0.255,-2.372
-3.38,9.683,-0.269,0.127,-0.64,0.322
-7.209,2.698,-0.825,0.246,-0.325,2.599
-12.881,-4.955,1.909,0.711,-0.327,3.199
-13.788,-6.517,1.798,0.849,0.108,1.43
-9.678,-5.925,1.601,0.523,1.557,-0.989
-5.546,-5.124,0.955,0.321,1.892,-1.655
