ax,ay,az,gx,gy,gz
-0.026,-8.772,-4.924,-0.32,-0.147,-0.439
3.182,-11.936,-5.561,-0.626,0.382,-0.676
4.589,-13.931,-4.449,-0.953,0.806,-0.502
6.268,-1.748,-1.097,-4.162,2.833,1.999
5.53,3.17,-1.645,-4.195,2.69,2.734
7.548,10.277,-3.879,-2.946,1.559,1.904
7.998,10.015,-5.746,-1.684,0.048,1.048
2.09,4.088,-8.63,1.214,-2.395,-1.715
0.164,2.766,-8.563,1.648,-2.032,-1.947
-1.128,1.143,-8.287,1.888,-1.89,-1.918
-0.813,-5.173,-6.596,1.842,-1.285,-1.222
-0.657,-7.593,-6.36,1.568,-1.116,-0.853
0.642,-10.13,-6.057,0.512,-0.293,-0.175
0.626,-9.132,-5.465,-0.048,0.232,-0.041
0.512,-8.748,-4.818,-0.156,0.316,-0.043
