ax,ay,az,gx,gy,gz
-0.021,-9.721,-5.001,-0.332,0.029,-0.093
0.819,-11.343,-5.008,-0.562,0.234,-0.333
6.204,-17.445,-0.424,-2.173,1.743,-0.215
9.046,-10.67,2.081,-3.773,2.584,1.473
5.795,2.842,0.811,-3.733,1.657,2.0
6.475,8.864,-0.894,-2.931,1.459,2.672
5.679,11.998,-3.69,-1.922,0.225,1.92
3.482,9.557,-7.438,0.006,-0.985,0.096
4.002,4.685,-8.875,0.83,-0.808,-1.624
4.548,5.35,-8.527,1.224,-1.265,-1.476
-0.527,0.962,-8.348,2.032,-1.928,-1.739
-0.89,-1.914,-7.356,2.032,-1.557,-1.474
-0.298,-4.616,-6.239,1.813,-1.403,-1.186
-0.357,-6.648,-6.047,1.464,-1.025,-0.802
0.272,-9.708,-5.445,0.278,-0.158,0.072
