ax,ay,az,gx,gy,gz
-2.807,-5.804,-3.404,-0.056,0.111,0.491
-1.614,-4.116,-2.722,-0.087,0.195,1.253
-1.184,-1.769,-1.994,-0.283,0.014,2.358
-1.968,0.525,-1.424,-0.649,-0.079,3.665
-3.878,2.593,-1.074,-1.042,-0.364,4.927
-17.301,1.078,-2.508,-1.677,-1.142,4.729
-23.999,-1.496,-2.139,-1.966,-0.85,2.404
-27.919,8.076,3.389,-1.751,0.621,-6.169
-14.489,15.23,2.601,-0.916,0.505,-5.037
-8.219,11.871,0.304,-0.34,-0.017,-2.798
-4.397,4.686,-1.192,0.075,-0.106,-0.539
-6.185,-0.489,-1.757,0.233,0.013,1.501
-10.593,-6.542,-0.126,0.659,0.005,1.878
-11.015,-7.017,-0.903,0.738,0.164,1.278
-5.786,-6.703,-0.823,0.458,2.037,-0.528
