ax,ay,az,gx,gy,gz
-2.785,-6.905,-2.597,-0.062,-0.091,0.213
-0.814,-2.949,-0.637,0.008,-0.427,1.913
-1.348,-0.427,-0.11,-0.073,-0.756,3.083
-11.391,8.083,0.231,-0.887,-1.087,6.545
-42.352,18.646,11.151,-2.22,0.728,-6.557
-28.798,24.467,9.165,-2.232,0.554,-7.27
-18.092,28.803,6.106,-1.724,0.444,-5.298
-2.23,15.583,-2.083,-0.04,-0.063,0.191
-3.366,8.269,-2.262,0.585,-0.098,3.019
-9.286,2.975,0.642,1.029,-0.017,4.439
-16.592,-4.393,4.724,1.211,-0.925,3.222
-17.161,-5.516,3.943,1.121,-0.685,2.016
-16.124,-6.158,3.606,0.873,-0.413,0.716
-9.506,-4.982,1.115,0.012,1.292,-2.203
-7.146,-4.44,0.956,-0.148,1.451,-2.544
