ax,ay,az,gx,gy,gz
-3.713,-7.31,-3.589,-0.118,-0.025,0.042
-3.438,-7.294,-3.469,-0.08,-0.009,0.083
-0.468,-3.598,-1.587,0.055,-0.453,1.536
-0.088,-0.45,-0.953,-0.017,-0.597,2.856
-1.295,3.515,-0.379,-0.219,-0.679,4.517
-26.192,5.933,-0.718,-1.58,-0.646,5.311
-36.473,5.129,-0.04,-1.744,-0.449,2.202
-35.397,19.93,5.903,-1.647,1.127,-7.181
-22.482,25.335,6.256,-1.366,0.889,-6.648
1.503,8.695,-1.112,-0.252,-0.302,0.999
-4.441,2.396,-0.251,0.039,-0.462,3.298
-8.913,-0.867,1.078,0.397,-0.788,4.185
-10.085,-6.245,0.661,0.233,1.211,-1.699
-2.631,-6.617,-0.556,-0.41,0.801,-0.914
-1.927,-6.852,-0.792,-0.387,0.5,-0.638
