ax,ay,az,gx,gy,gz
-3.344,-7.202,-2.808,-0.179,-0.123,0.134
-1.306,-3.974,-1.443,-0.18,-0.491,1.637
-1.104,-1.858,-0.793,-0.266,-0.613,2.726
-4.062,4.36,0.415,-0.542,-1.087,5.426
-9.078,6.784,0.325,-0.86,-1.173,6.464
-32.542,5.658,0.98,-1.775,-0.142,1.715
-40.441,9.897,5.002,-1.997,1.087,-1.654
-23.138,25.75,9.373,-0.903,1.501,-7.336
-14.913,26.833,7.476,-0.701,1.403,-5.145
-6.035,20.167,2.655,-0.332,0.694,-2.616
0.235,10.097,-0.486,-0.112,0.143,0.01
-2.64,3.192,-1.006,0.179,-0.215,2.751
-10.52,-4.186,1.921,0.682,-0.294,4.078
-12.528,-5.732,3.152,0.948,-0.806,3.7
-14.912,-6.741,2.795,1.025,-0.949,3.085
