ax,ay,az,gx,gy,gz
0.144,-8.919,3.687,0.047,0.221,0.062
-1.053,-8.415,3.517,-0.112,0.075,0.036
0.247,-9.152,4.055,-0.113,0.069,-0.241
0.884,-9.373,4.568,-0.131,0.263,-0.08
-0.354,-8.916,4.262,-0.25,0.291,0.09
-0.323,-8.804,4.234,-0.267,0.211,-0.006
0.763,-9.197,4.562,-0.262,0.194,-0.033
0.506,-9.003,4.503,-0.264,0.207,0.128
-0.073,-8.663,4.195,-0.286,0.072,0.143
0.189,-8.705,4.192,-0.313,-0.099,0.098
0.211,-8.728,4.19,-0.291,-0.211,0.077
-0.178,-8.626,4.04,-0.272,-0.306,0.008
