ax,ay,az,gx,gy,gz
1.978,-10.252,-5.889,-0.003,-0.41,-0.736
1.052,-9.972,-6.424,-0.067,-0.539,-0.583
-0.029,-9.469,-6.603,-0.121,-0.485,-0.459
-0.152,-9.094,-6.209,-0.177,-0.174,-0.334
0.486,-8.635,-5.134,-0.21,-0.073,-0.249
1.021,-7.9,-4.368,-0.224,-0.214,-0.277
1.997,-7.785,-3.372,-0.2,-0.081,-0.457
2.927,-8.267,-2.543,-0.121,-0.286,-0.716
2.602,-8.993,-2.334,0.046,-0.829,-1.124
1.885,-10.098,-2.751,0.203,-1.173,-1.493
1.43,-11.393,-3.402,0.296,-1.408,-1.814
1.15,-12.245,-4.337,0.381,-1.593,-2.009
0.643,-12.369,-4.877,0.446,-1.59,-2.078
0.281,-11.42,-4.815,0.498,-1.313,-1.961
-0.009,-9.397,-4.304,0.579,-0.935,-1.913
