ax,ay,az,gx,gy,gz
-6.314,-2.876,-4.175,0.472,0.256,-0.176
-7.16,-2.908,-4.837,0.327,0.191,0.011
-8.052,-2.563,-5.319,0.164,0.069,0.213
-8.548,-2.244,-5.492,-0.018,0.106,0.22
-8.413,-1.829,-5.359,-0.149,0.194,0.205
-8.308,-1.29,-5.098,-0.168,0.167,0.156
-7.471,-0.916,-4.533,-0.125,0.236,0.064
-6.259,-0.942,-4.002,-0.027,0.209,-0.09
-5.208,-1.152,-3.67,0.094,0.088,-0.066
-4.678,-1.585,-3.652,0.163,-0.196,-0.006
-4.557,-2.101,-3.752,0.099,-0.347,0.027
-5.418,-2.325,-4.029,-0.057,-0.424,-0.019
-6.87,-2.229,-4.344,-0.258,-0.303,-0.097
-8.118,-2.213,-4.806,-0.469,-0.294,-0.166
-9.209,-2.132,-4.992,-0.653,-0.337,-0.261
