ax,ay,az,gx,gy,gz
3.395,8.525,-1.477,0.053,-0.048,0.02
3.268,8.535,-1.793,-0.004,-0.016,0.042
3.2,8.516,-2.084,-0.064,0.001,0.048
2.933,8.303,-2.475,-0.109,0.116,0.067
2.807,8.181,-2.702,-0.121,0.215,0.056
2.754,8.198,-2.875,-0.102,0.276,0.017
2.653,8.206,-3.012,-0.052,0.308,-0.071
2.653,8.17,-3.135,0.012,0.335,-0.16
2.813,8.158,-3.149,0.092,0.262,-0.246
2.878,8.074,-3.137,0.2,0.285,-0.354
3.143,8.585,-3.151,0.293,0.204,-0.398
3.024,8.965,-3.282,0.389,0.012,-0.447
3.036,8.76,-3.341,0.491,-0.032,-0.479
2.969,8.855,-3.436,0.623,-0.225,-0.517
2.757,9.089,-3.611,0.717,-0.414,-0.535
