ax,ay,az,gx,gy,gz
3.535,0.822,-8.969,0.033,-0.03,0.001
3.499,0.707,-8.874,0.009,-0.058,0.043
3.447,0.608,-8.847,-0.019,-0.031,0.083
3.34,0.528,-8.827,-0.05,-0.039,0.105
3.307,0.457,-8.854,-0.079,-0.01,0.118
3.235,0.393,-8.84,-0.098,-0.015,0.113
3.299,0.316,-8.825,-0.098,0.052,0.117
3.218,0.269,-8.809,-0.087,0.029,0.106
3.315,0.217,-8.765,-0.08,0.052,0.092
3.26,0.188,-8.744,-0.073,0.048,0.064
3.372,0.186,-8.708,-0.075,0.063,0.041
3.313,0.229,-8.731,-0.081,0.036,0.003
3.403,0.299,-8.733,-0.081,0.048,-0.029
3.416,0.372,-8.726,-0.075,0.054,-0.055
3.483,0.461,-8.72,-0.069,0.042,-0.071
