ax,ay,az,gx,gy,gz
-4.252,5.659,-4.782,-2.004,1.599,-1.865
-4.656,5.331,-4.819,-2.094,1.687,-1.687
-5.318,4.854,-4.941,-2.114,1.736,-1.632
-5.758,4.492,-4.785,-2.012,1.997,-1.668
-5.973,4.637,-4.584,-1.803,1.862,-1.883
-6.211,4.951,-4.348,-1.6,1.502,-2.186
-6.24,5.342,-4.04,-1.415,1.311,-2.51
-5.851,5.87,-3.367,-1.237,1.142,-2.689
-5.496,6.318,-2.969,-1.171,0.602,-2.78
-5.366,6.115,-2.37,-1.283,0.236,-2.72
-5.23,5.711,-1.916,-1.494,-0.052,-2.539
-5.071,5.227,-1.563,-1.787,-0.224,-2.284
-4.907,4.955,-1.76,-2.105,-0.32,-2.063
-5.152,4.686,-2.39,-2.364,-0.293,-1.85
-6.458,4.701,-3.507,-2.417,-0.337,-1.521
