ax,ay,az,gx,gy,gz
-1.941,8.502,-1.272,-0.221,-0.046,-0.084
-1.967,8.479,-1.508,-0.261,-0.052,-0.084
-2.099,8.454,-1.834,-0.267,0.045,-0.06
-2.018,8.518,-2.094,-0.244,0.112,-0.027
-2.063,8.507,-2.311,-0.176,0.149,0.014
-2.045,8.699,-2.487,-0.082,0.138,0.074
-1.995,9.022,-2.594,0.029,0.129,0.144
-2.001,9.684,-2.609,0.104,0.06,0.234
-1.959,9.708,-2.652,0.156,0.097,0.287
-1.818,9.476,-2.697,0.179,0.177,0.295
-1.454,9.357,-2.554,0.249,0.344,0.31
-1.01,9.077,-2.3,0.355,0.302,0.293
-0.527,8.359,-1.959,0.462,0.253,0.189
0.015,8.362,-1.503,0.555,0.133,0.082
0.592,8.658,-1.095,0.597,-0.14,0.019
