ax,ay,az,gx,gy,gz
3.483,0.461,-8.72,-0.069,0.042,-0.071
3.419,0.543,-8.721,-0.06,0.047,-0.087
3.527,0.633,-8.663,-0.053,0.039,-0.095
3.485,0.663,-8.669,-0.051,0.046,-0.094
3.61,0.666,-8.651,-0.054,0.029,-0.088
3.555,0.649,-8.641,-0.056,0.024,-0.075
3.618,0.615,-8.605,-0.056,0.027,-0.056
3.503,0.599,-8.646,-0.061,0.008,-0.048
3.574,0.583,-8.652,-0.064,0.002,-0.048
3.471,0.603,-8.671,-0.073,-0.011,-0.056
3.548,0.625,-8.677,-0.081,-0.005,-0.06
3.481,0.681,-8.68,-0.084,-0.03,-0.067
3.563,0.717,-8.665,-0.09,-0.018,-0.061
3.49,0.796,-8.658,-0.096,-0.024,-0.054
3.515,0.842,-8.627,-0.093,-0.012,-0.039
