ax,ay,az,gx,gy,gz
-6.714,3.621,-3.843,0.753,-0.474,-0.456
-6.838,3.538,-3.912,0.865,-0.514,-0.41
-7.067,3.305,-3.921,0.964,-0.576,-0.418
-7.208,2.942,-3.762,1.039,-0.624,-0.471
-7.358,2.466,-3.655,1.064,-0.547,-0.502
-7.389,2.063,-3.415,1.079,-0.432,-0.525
-7.388,1.663,-3.116,1.043,-0.401,-0.516
-7.513,1.373,-2.856,0.986,-0.35,-0.479
-7.278,1.095,-2.503,0.916,-0.325,-0.391
-7.393,0.821,-2.142,0.862,-0.43,-0.315
-7.367,0.609,-1.759,0.807,-0.594,-0.276
-7.648,0.299,-1.525,0.802,-0.608,-0.247
-7.793,0.189,-1.212,0.855,-0.621,-0.206
-8.222,0.129,-1.017,0.95,-0.533,-0.163
-8.293,0.139,-0.914,1.045,-0.403,-0.113
