ax,ay,az,gx,gy,gz
0.391,-1.157,-9.143,0.141,-0.049,0.019
0.342,-0.982,-9.139,0.103,0.014,0.045
0.233,-0.855,-9.176,0.033,0.004,0.059
0.229,-0.811,-9.139,-0.043,-0.004,0.096
-0.004,-0.687,-9.035,-0.075,0.013,0.173
-0.082,-0.779,-8.808,-0.058,-0.021,0.284
-0.39,-0.905,-8.696,-0.036,-0.089,0.373
-0.554,-0.849,-8.603,0.038,-0.043,0.489
-0.864,-0.774,-8.603,0.141,-0.102,0.603
-0.996,-0.824,-8.754,0.201,-0.156,0.691
-1.122,-0.706,-8.922,0.212,-0.17,0.736
-1.01,-0.714,-9.039,0.239,-0.164,0.765
-0.913,-0.861,-8.979,0.257,-0.205,0.777
-0.809,-1.048,-8.916,0.252,-0.199,0.762
-0.703,-1.189,-8.71,0.259,-0.191,0.725
