ax,ay,az,gx,gy,gz
-2.984,8.826,0.645,-0.511,1.648,-0.56
-2.905,9.324,0.512,-0.585,1.777,-0.623
-2.758,8.772,0.377,-0.684,1.837,-0.806
-2.64,8.428,0.227,-0.831,1.99,-1.001
-2.515,8.711,0.009,-0.932,2.004,-1.103
-2.52,8.789,-0.369,-0.984,1.902,-1.074
-2.582,8.107,-0.692,-1.044,1.834,-1.019
-2.634,8.4,-0.983,-1.068,1.868,-0.834
-2.649,8.426,-1.266,-1.017,1.731,-0.595
-2.779,7.934,-1.426,-0.969,1.668,-0.362
-2.763,7.665,-1.434,-0.931,1.661,-0.194
-2.71,7.851,-1.319,-0.876,1.57,-0.068
-2.88,8.083,-1.253,-0.827,1.442,0.011
-3.064,8.214,-1.111,-0.79,1.499,0.021
-2.993,8.219,-0.855,-0.752,1.602,-0.047
