ax,ay,az,gx,gy,gz
-6.9,4.691,-1.671,-0.761,0.43,0.221
-6.82,4.675,-1.624,-0.721,0.385,0.224
-6.742,4.814,-1.658,-0.66,0.43,0.256
-6.508,4.87,-1.715,-0.596,0.374,0.272
-6.482,4.941,-1.851,-0.548,0.367,0.282
-6.396,5.123,-1.971,-0.52,0.383,0.279
-6.373,5.414,-2.122,-0.476,0.415,0.263
-6.267,5.674,-2.247,-0.404,0.38,0.227
-6.243,5.997,-2.39,-0.318,0.333,0.225
-5.975,6.317,-2.481,-0.241,0.273,0.266
-5.658,6.319,-2.538,-0.193,0.184,0.284
-5.358,6.391,-2.513,-0.179,0.228,0.32
-5.0,6.709,-2.406,-0.158,0.301,0.378
-4.485,6.737,-2.28,-0.12,0.29,0.366
-4.257,6.677,-2.214,-0.092,0.279,0.285
