ax,ay,az,gx,gy,gz
2.493,1.292,-8.781,-0.024,0.133,0.11
2.493,1.222,-8.748,-0.004,0.181,0.111
2.62,1.088,-8.725,0.011,0.098,0.097
2.494,1.073,-8.738,0.025,0.086,0.068
2.652,1.057,-8.799,0.043,0.141,0.056
2.798,0.931,-8.763,0.055,0.152,0.04
2.876,0.846,-8.685,0.048,0.151,0.027
2.933,0.819,-8.733,0.036,0.199,0.012
3.003,0.706,-8.74,0.039,0.213,-0.01
3.114,0.613,-8.609,0.034,0.175,-0.037
3.096,0.564,-8.573,0.036,0.167,-0.064
3.197,0.525,-8.604,0.028,0.127,-0.114
3.243,0.477,-8.437,0.018,0.125,-0.138
3.342,0.527,-8.418,0.004,0.06,-0.17
3.33,0.573,-8.479,0.005,0.056,-0.182
