ax,ay,az,gx,gy,gz
-5.911,4.336,-2.021,0.359,0.539,1.026
-5.722,4.418,-2.141,0.283,0.317,1.248
-5.523,4.638,-2.232,0.18,0.052,1.44
-5.488,4.904,-2.288,0.063,-0.05,1.585
-5.257,5.405,-2.308,-0.069,-0.056,1.741
-4.71,5.925,-2.412,-0.192,0.018,1.889
-4.322,6.923,-2.482,-0.234,-0.141,1.988
-3.857,7.98,-2.505,-0.201,-0.244,2.044
-3.578,8.677,-2.314,-0.144,-0.515,1.894
-3.207,9.1,-2.189,-0.136,-0.555,1.577
-3.205,9.409,-2.103,-0.136,-0.665,1.124
-2.932,9.124,-1.926,-0.173,-0.605,0.608
-2.956,8.632,-1.853,-0.224,-0.386,0.083
-2.52,8.776,-1.886,-0.23,0.044,-0.274
-2.232,9.07,-1.826,-0.135,0.096,-0.518
