ax,ay,az,gx,gy,gz
-1.43,8.977,-1.102,0.001,-0.512,-0.038
-1.491,8.859,-1.091,0.024,-0.574,-0.045
-1.464,8.798,-1.0,0.019,-0.532,-0.073
-1.463,8.904,-1.002,-0.001,-0.525,-0.073
-1.572,8.883,-0.926,-0.014,-0.454,-0.035
-1.495,8.878,-0.835,-0.005,-0.365,0.025
-1.443,8.902,-0.726,0.013,-0.412,0.097
-1.544,8.94,-0.651,0.041,-0.5,0.181
-1.586,8.876,-0.541,0.08,-0.554,0.264
-1.617,8.774,-0.484,0.121,-0.665,0.329
-1.741,8.777,-0.439,0.162,-0.762,0.396
-1.831,8.904,-0.41,0.223,-0.822,0.474
-1.844,8.944,-0.376,0.3,-0.889,0.519
-1.809,9.141,-0.32,0.374,-0.984,0.52
-1.732,8.945,-0.271,0.407,-1.104,0.487
