ax,ay,az,gx,gy,gz
-8.014,0.525,-3.356,1.017,-0.014,0.503
-6.824,0.329,-3.01,1.139,0.028,0.557
-6.304,-0.328,-2.706,1.278,-0.28,0.684
-6.817,-0.881,-2.618,1.327,-0.433,0.737
-6.679,-1.607,-2.746,1.241,-0.338,0.701
-6.751,-2.245,-2.983,1.08,-0.485,0.605
-7.668,-2.471,-3.138,0.859,-0.435,0.475
-8.703,-2.081,-3.229,0.673,-0.103,0.22
-8.694,-1.883,-3.207,0.571,0.083,0.008
-9.488,-0.957,-2.923,0.635,0.013,-0.153
-10.123,-0.226,-2.427,0.804,0.091,-0.109
-10.403,0.001,-1.686,1.032,-0.1,0.107
-10.166,0.352,-0.922,1.137,-0.035,0.328
-9.143,0.777,-0.275,1.156,0.118,0.402
-7.31,0.185,0.251,1.114,0.156,0.419
