ax,ay,az,gx,gy,gz
-1.919,8.267,-1.485,-0.3,0.759,-0.124
-1.842,8.319,-1.419,-0.265,0.587,-0.122
-1.735,8.352,-1.357,-0.225,0.411,-0.134
-1.634,8.48,-1.278,-0.189,0.215,-0.139
-1.557,8.583,-1.27,-0.143,0.004,-0.115
-1.508,8.618,-1.179,-0.086,-0.168,-0.086
-1.393,8.843,-1.141,-0.033,-0.335,-0.058
-1.43,8.977,-1.102,0.001,-0.512,-0.038
-1.491,8.859,-1.091,0.024,-0.574,-0.045
-1.464,8.798,-1.0,0.019,-0.532,-0.073
-1.463,8.904,-1.002,-0.001,-0.525,-0.073
-1.572,8.883,-0.926,-0.014,-0.454,-0.035
-1.495,8.878,-0.835,-0.005,-0.365,0.025
-1.443,8.902,-0.726,0.013,-0.412,0.097
-1.544,8.94,-0.651,0.041,-0.5,0.181
