ax,ay,az,gx,gy,gz
-1.77,6.141,-0.146,-0.559,0.803,-0.549
-1.553,6.447,-0.076,-0.3,0.361,-1.065
-1.528,8.189,-0.052,-0.062,-0.135,-1.488
-1.695,9.193,-0.327,0.009,-0.69,-1.805
-2.471,9.983,-0.714,-0.149,-0.507,-1.79
-3.004,10.559,-0.648,-0.316,0.189,-1.556
-2.832,10.423,-0.391,-0.424,0.854,-1.171
-2.483,8.747,-0.254,-0.499,1.317,-0.742
-2.161,7.728,0.056,-0.507,1.588,-0.245
-2.014,7.163,0.238,-0.493,1.401,0.192
-2.568,7.255,-0.122,-0.562,1.335,0.572
-3.157,7.818,-0.435,-0.591,1.692,0.716
-2.989,8.947,-0.284,-0.526,2.039,0.675
-2.553,9.72,-0.177,-0.38,1.933,0.499
-2.343,9.871,-0.171,-0.241,1.495,0.179
