ax,ay,az,gx,gy,gz
-1.375,11.063,-3.096,-0.663,-0.814,2.664
-1.664,10.542,-3.145,-0.51,-1.526,2.516
-2.123,9.989,-2.634,-0.26,-1.929,2.185
-2.716,9.323,-2.136,-0.047,-2.072,1.95
-3.469,8.081,-2.154,0.102,-2.036,1.781
-4.258,7.331,-2.197,0.237,-1.693,1.665
-4.575,7.318,-2.333,0.302,-1.054,1.502
-4.566,7.974,-2.495,0.314,-0.562,1.18
-4.322,8.92,-2.551,0.225,-0.406,0.65
-4.401,9.731,-2.566,0.119,-0.427,-0.008
-4.547,10.178,-2.374,-0.051,-0.076,-0.713
-4.438,10.939,-2.197,-0.231,0.639,-1.396
-4.003,11.628,-2.07,-0.322,1.435,-1.974
-3.142,11.433,-1.829,-0.246,2.009,-2.436
-2.08,10.896,-1.517,-0.115,2.197,-2.81
