ax,ay,az,gx,gy,gz
0.845,9.338,-1.174,-0.428,0.191,-0.338
0.934,9.282,-1.156,-0.43,0.187,-0.288
0.954,9.35,-0.999,-0.4,0.16,-0.224
0.832,9.598,-0.775,-0.345,0.122,-0.16
0.749,9.689,-0.505,-0.277,0.059,-0.108
0.644,9.639,-0.32,-0.2,0.045,-0.052
0.58,9.693,-0.024,-0.128,-0.076,-0.038
0.541,9.671,0.143,-0.064,-0.149,-0.017
0.514,9.521,0.215,-0.019,-0.247,0.024
0.41,9.351,0.192,0.009,-0.288,0.085
0.431,9.354,0.259,0.038,-0.355,0.156
0.373,9.373,0.151,0.066,-0.357,0.247
0.332,9.486,0.143,0.083,-0.505,0.315
0.217,9.567,0.118,0.108,-0.516,0.35
0.345,9.756,0.022,0.134,-0.597,0.365
