ax,ay,az,gx,gy,gz
1.895,0.896,-8.987,-0.018,0.264,0.012
2.178,0.796,-8.724,0.025,0.28,0.08
2.272,0.926,-8.664,0.038,0.231,0.088
2.688,0.671,-8.617,0.012,0.331,0.182
2.607,0.841,-8.576,-0.045,0.176,0.1
2.726,0.781,-8.511,-0.066,0.091,0.057
2.348,0.786,-8.726,-0.074,0.196,0.07
2.984,0.669,-8.691,-0.072,0.192,0.011
2.308,0.809,-8.294,-0.244,-0.487,0.183
2.275,0.934,-8.622,-0.266,-0.663,0.21
2.08,0.973,-8.838,-0.298,-0.619,0.251
2.384,1.014,-8.971,-0.269,-0.588,0.169
1.802,1.143,-9.151,-0.242,-0.458,0.17
2.437,1.079,-9.516,-0.05,0.244,-0.103
2.612,0.888,-9.281,-0.044,0.3,-0.289
