ax,ay,az,gx,gy,gz
1.105,0.182,-8.974,-0.188,0.083,0.053
1.166,-0.011,-8.971,-0.179,0.076,0.022
1.18,-0.268,-8.924,-0.193,0.04,-0.061
1.053,-0.196,-9.058,-0.187,0.075,-0.171
1.103,-0.081,-9.047,-0.164,0.049,-0.272
1.126,0.083,-9.008,-0.178,0.075,-0.343
1.158,0.287,-9.027,-0.211,0.1,-0.401
1.131,0.609,-9.061,-0.208,0.134,-0.431
1.137,0.82,-8.945,-0.197,0.137,-0.435
1.335,0.92,-8.83,-0.202,0.132,-0.425
1.386,1.101,-8.761,-0.193,0.128,-0.4
1.61,1.394,-8.702,-0.161,0.091,-0.322
1.685,1.543,-8.658,-0.123,0.059,-0.215
1.885,1.526,-8.698,-0.091,-0.034,-0.094
1.819,1.486,-8.819,-0.064,-0.207,0.02
