ax,ay,az,gx,gy,gz
1.102,-10.621,-1.265,0.057,-0.308,-0.727
1.262,-10.698,-1.733,0.081,-0.5,-0.887
1.156,-10.769,-2.096,0.135,-0.741,-0.976
0.813,-10.461,-2.193,0.228,-0.952,-1.025
0.326,-10.258,-2.137,0.395,-1.186,-1.049
0.02,-9.98,-2.125,0.497,-1.454,-1.095
-0.1,-9.677,-2.348,0.508,-1.67,-1.089
0.135,-9.459,-2.351,0.462,-1.782,-1.104
0.661,-9.587,-2.312,0.387,-1.873,-1.112
1.238,-9.651,-2.08,0.266,-2.021,-1.124
1.362,-9.803,-1.598,0.208,-2.185,-1.152
1.055,-9.522,-0.904,0.258,-2.351,-1.2
0.658,-9.466,-0.391,0.375,-2.561,-1.272
0.077,-9.54,0.19,0.515,-2.821,-1.309
-0.25,-10.135,0.497,0.646,-3.033,-1.15
