ax,ay,az,gx,gy,gz
5.225,-18.15,1.936,0.115,-1.048,-0.457
4.714,-23.455,3.176,-0.497,-1.542,-1.087
4.019,-24.485,6.267,-1.841,-0.055,-0.554
2.606,-11.593,10.746,-3.653,1.735,0.298
4.513,2.4,11.616,-4.439,3.87,0.598
1.623,14.446,12.32,-3.678,2.67,0.888
1.531,24.603,9.092,-2.457,2.049,0.94
0.45,29.061,6.095,-0.382,-1.118,-0.418
-1.066,16.339,2.781,2.11,-3.976,-1.832
-5.094,3.073,1.804,3.683,-5.753,-2.192
-4.402,-5.497,0.346,3.729,-2.916,-2.141
-2.899,-12.928,1.729,3.508,-1.416,-1.724
0.782,-17.552,1.191,2.749,0.946,-0.915
3.202,-18.073,-0.138,1.98,2.062,-0.262
2.523,-16.14,-0.273,1.163,1.953,0.075
