ax,ay,az,gx,gy,gz
-6.621,-11.111,3.253,-3.27,-0.983,-2.246
-4.795,-8.532,1.459,-3.125,-0.432,-0.876
-2.856,-2.724,-1.062,-2.753,0.249,1.097
-2.861,5.718,-4.234,-1.966,0.736,2.893
-0.275,7.456,-6.064,-1.364,1.029,3.279
0.214,9.531,-8.213,-0.897,0.951,2.726
0.927,10.861,-9.081,-0.339,0.607,1.572
0.32,9.344,-9.037,0.043,-0.459,-0.348
0.603,4.863,-7.862,0.049,-1.198,-2.197
-2.192,5.719,-7.578,0.275,-1.524,-2.793
-2.934,3.941,-5.67,0.54,-1.842,-2.764
-4.98,2.422,-4.47,0.839,-2.018,-2.546
-5.645,-0.584,-3.329,1.289,-1.314,-1.763
-6.024,-4.481,-1.993,1.947,-0.604,-0.554
-6.135,-7.556,-0.397,2.471,-0.097,0.675
