ax,ay,az,gx,gy,gz
-1.02,-16.734,-1.813,-2.54,1.545,-1.184
-0.315,-17.388,-1.457,-2.812,2.062,-1.007
0.218,-15.791,-0.436,-2.962,3.198,-0.06
1.328,-10.063,0.625,-3.795,4.598,1.642
6.683,5.816,0.145,-3.597,4.059,2.572
6.862,9.849,-0.995,-2.693,1.708,2.341
3.471,17.944,-1.241,-2.0,-0.651,0.615
2.622,20.063,-3.604,-1.306,-1.918,-0.462
1.859,15.89,-3.554,0.316,-5.223,-2.49
-7.585,1.323,-2.787,1.039,-6.613,-3.472
-9.945,-2.184,-1.477,1.387,-4.261,-3.021
-5.666,-11.083,-0.852,1.694,-1.951,-1.177
-4.63,-15.122,1.152,1.841,-1.873,-0.868
-5.168,-15.418,0.86,1.817,0.056,-0.362
-1.57,-14.41,1.083,1.781,1.642,0.007
