ax,ay,az,gx,gy,gz
2.295,-17.78,2.319,-0.405,-0.888,-0.824
0.853,-22.935,5.444,-1.342,-0.864,-1.188
-0.294,-24.177,9.121,-2.751,0.567,-0.522
2.608,-5.845,8.076,-4.532,2.298,0.306
6.457,0.725,11.398,-4.279,1.489,0.522
6.153,12.393,5.048,-4.049,2.294,0.574
9.733,22.782,-0.315,-2.818,1.171,0.621
6.856,26.795,-5.813,-0.573,-2.07,-0.671
1.024,10.732,-4.119,2.079,-4.512,-1.798
-4.974,6.287,-7.426,2.573,-3.847,-1.855
-6.619,-0.168,-2.054,3.468,-3.301,-1.386
-8.043,-6.656,1.446,3.609,-1.895,-1.13
-4.19,-11.193,4.353,3.167,0.52,-0.479
-0.836,-13.728,4.045,2.556,1.24,-0.033
-0.23,-13.707,3.097,2.011,1.546,0.231
