ax,ay,az,gx,gy,gz
-0.161,-17.826,-0.994,-1.885,1.602,-1.177
0.744,-19.409,-0.778,-2.151,1.995,-1.039
2.255,-18.297,0.546,-2.528,3.278,0.267
5.744,-8.475,1.308,-3.889,4.774,2.226
4.234,1.692,4.381,-2.88,2.329,2.767
1.509,8.013,2.175,-2.138,1.279,2.075
-0.395,16.248,0.939,-1.232,1.309,1.377
0.497,15.77,-1.527,-0.417,-0.763,-0.139
-6.374,8.161,-1.959,1.655,-4.1,-2.316
-6.972,-0.156,-4.554,1.351,-2.591,-2.557
-6.86,-3.486,-1.736,1.579,-2.467,-1.379
-5.683,-10.92,-0.515,1.427,-3.262,-0.648
-8.222,-11.965,0.639,1.611,-2.473,-0.178
-4.468,-13.698,1.053,1.628,-0.758,0.322
-3.475,-13.245,1.213,1.648,-0.439,0.345
