ax,ay,az,gx,gy,gz
0.023,-13.619,-5.188,-1.63,1.987,-0.561
0.482,-12.766,-4.236,-1.896,2.422,-0.266
1.596,-9.336,-3.03,-2.446,2.644,0.699
4.62,3.281,-1.344,-3.327,2.502,2.034
6.042,8.751,-1.447,-3.11,0.936,2.672
5.15,10.93,-2.797,-2.623,-0.62,2.134
4.337,15.062,-3.561,-1.985,-0.581,1.204
5.248,16.949,-4.435,-0.799,-1.115,-0.173
1.978,7.764,-6.374,0.685,-2.414,-2.006
-1.538,5.11,-7.36,0.995,-2.089,-3.051
-1.644,4.913,-6.844,1.104,-1.061,-2.907
-1.285,0.851,-7.225,1.306,-2.039,-2.672
-3.421,-3.138,-7.29,1.427,-2.415,-2.379
-3.318,-5.947,-7.396,1.595,-1.803,-1.738
-1.843,-8.528,-6.706,1.764,-0.96,-1.107
