ax,ay,az,gx,gy,gz
-2.79,-13.77,-0.534,-1.3,0.104,-0.962
-0.598,-16.874,0.112,-1.967,0.516,-1.101
0.931,-18.501,-0.756,-2.483,1.11,-0.638
1.571,-17.253,0.105,-2.924,2.348,0.926
7.989,1.439,2.547,-4.305,3.545,2.922
5.919,6.556,3.023,-3.003,2.184,2.909
5.692,15.163,1.085,-1.84,0.845,1.477
5.362,21.752,-0.417,-0.483,-0.366,0.711
5.262,20.797,-0.324,0.509,-3.34,-1.453
-5.233,2.885,-3.158,2.51,-5.464,-3.583
-4.017,-1.331,-3.927,2.169,-3.664,-3.235
-4.678,-8.158,-2.392,2.14,-2.533,-1.294
-5.884,-13.738,-0.25,1.8,-1.941,-0.671
-6.525,-13.799,-1.013,1.743,0.016,0.246
-2.699,-13.438,-0.61,1.638,0.968,0.675
